category_slug,title,video_id,vimeo_link,thumbnail_url
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 7/2/2",435170897,https://vimeo.com/435170897/e5e1322c71,https://i.vimeocdn.com/video/918956271-4b6c10492498bb28dcd1a322c6900901afd28b27a85676298aecf084f1f1d161-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 7/3/20,435069666,https://vimeo.com/435069666/bfab2b0d0e,https://i.vimeocdn.com/video/918770857-2e791551914130097b95a498a03756d0bc6d3b76293b6d9ebbfbf59511c25d19-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 7/3/20,435067639,https://vimeo.com/435067639/b661ceb195,https://i.vimeocdn.com/video/918767453-e5ddfc054421824b940045ca1d72ee50b757737b37e648f7f0c0e056d8c9d554-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 7/2/20,434871097,https://vimeo.com/434871097,https://i.vimeocdn.com/video/918425127-b3de884f16bfe3dc7b29b31bdab2d2497f7a5771d9a84f33512b070c3574f38d-d_295x166?region=us
kids,"Kids At Home Fit Funhouse | Stars & Stripes Red, White, & Blue with Coach Tammy",434822974,https://vimeo.com/434822974/e2ba38c4f2,
fit-as-a-fighter,Fit As a Fighter | with Trisha | 7/2/20,434795913,https://vimeo.com/434795913/8b7a64226d,https://i.vimeocdn.com/video/918386088-01151a3a01f1c6e5a235e30454e0461617371185039cd8e6312c7715016afe45-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 7/1/20,434331418,https://vimeo.com/434331418/6be792a1f6,https://i.vimeocdn.com/video/1491356120-330096cd7947b7f8be286971bd89fe48b77c04b7e0d5c461f39cefd41f7be701-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 7/1/20,434330858,https://vimeo.com/434330858/bc211eab2d,https://i.vimeocdn.com/video/917383510-3a21009f939e3ad684632426a47702b910df97544a28441f4208b94d1e437a57-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Mathematics Tuesday | with Coach Tammy,434090739,https://vimeo.com/434090739/f4680fa465,https://i.vimeocdn.com/video/916984150-c9d4d56939a85c306c4040e4b6a356154c8f6743551c85628dbaf32961a85b75-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/30/20,433998435,https://vimeo.com/433998435/c745ee26d8,https://i.vimeocdn.com/video/916842981-b119af63110f868c603964ec3d8decc26766336e7a9c835b8cb43116c3098f2f-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/30/20,433997178,https://vimeo.com/433997178/dbbcf042a7,https://i.vimeocdn.com/video/916840583-7487d9693b21cd455e53a5934ebdbb9b6c89bd5815f7f8e7dd7f1015ba946b1f-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/29/20",433640042,https://vimeo.com/433640042/85e6aec82e,https://i.vimeocdn.com/video/916266845-fc7b48e7d951c469bb657f3d9c908bd1fc0fd7fe76dd59fb84da8ac811530194-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 6/29/20,433639646,https://vimeo.com/433639646/5676681858,https://i.vimeocdn.com/video/916265785-ec3eecb1d261084b3d7dd1d5fbdec67533f8190cc6d522dbece6f42d9794947f-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 6/29/20,433634160,https://vimeo.com/433634160/c48801266c,https://i.vimeocdn.com/video/916255840-8307b93e1f2ee640729e1e2bd1679d0176cefd7fbe58ba750ff5e1de619b232f-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/29/20,433633378,https://vimeo.com/433633378/c8a4611382,https://i.vimeocdn.com/video/916254716-83e24fa31a40992b1dcc81b4284cde4d487d0404952b59b0500b690fe1d8edc8-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/28/20,433333542,https://vimeo.com/433333542/622df92e67,https://i.vimeocdn.com/video/915753695-d1afaf272199cb47d316e918a2b928d3a55d35544ae818c24ef503c78bc9e56e-d_295x166?region=us
other,"Hiit Class Meets Insanity 21 | with Susie Q, Pam, & Gi Gi | 6/28/20",433331401,https://vimeo.com/433331401/d338431c53,https://i.vimeocdn.com/video/915752055-e94c4ec9b02103a9d365edca8a44d2fab6412816a0d6f6f06dbad338307f10f8-d_295x166?region=us
hiit-class-archives,Hiit Class | THROWBACK SATURDAY | with Susie Q,433118142,https://vimeo.com/433118142/be1db5f17a,https://i.vimeocdn.com/video/915392581-7d88bc25f4c61fe67e0f58c007b79623bdfb0cde357059885788c62a61867bb3-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 6/26/20,432819989,https://vimeo.com/432819989/ac883822c2,https://i.vimeocdn.com/video/914894576-4b29495101ce427f301132ab99cb8932a4b2545b6891dfb163995ac24746a995-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/26/20,432819347,https://vimeo.com/432819347/22e0fbec3d,https://i.vimeocdn.com/video/914893767-cb1323c17b98e3940677e4996c1b93c64aec8181eac64fc696d77dc5fe06ca9c-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/26/20,432818579,https://vimeo.com/432818579/db2992aef8,https://i.vimeocdn.com/video/914892591-8fbcf36b2723a6401b950e7f7bc5de22a6cf6172cb8d0510bd9a857f3c59c834-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/2520,432562557,https://vimeo.com/432562557/d99f1f0bfc,https://i.vimeocdn.com/video/914483586-9756d541150292b139bac72975c8d1e7a59484c15ebd6845d701dcbfe9f36265-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Superhero Throwback Thursday | with Coach Tammy,432485401,https://vimeo.com/432485401/0430e871e2,https://i.vimeocdn.com/video/914348944-38f2bea050328cd80088c4b0c630e39ae385f0487e0c8597d96c1dafd079f3e4-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/25/20",432484534,https://vimeo.com/432484534/0ec9b79fc8,https://i.vimeocdn.com/video/914347947-f287bc81157cd6bb802c4c7af7f532ac5f04f3b2d93b9e650dd3a2016fc7c465-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/25/20,432483780,https://vimeo.com/432483780/62d9a60639,https://i.vimeocdn.com/video/914346488-277f6dab6a43c283fdc180edf4bfe050f124d3988144cea648e819e1efead7dc-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/25/20,432483109,https://vimeo.com/432483109/e3fd23bdc1,https://i.vimeocdn.com/video/914345336-ade14d4efdecea3ceef2c6c46ec6700b17c84db91b71a135401cf82da7011941-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/24/20,432161817,https://vimeo.com/432161817/abaa756cf0,https://i.vimeocdn.com/video/913832961-aa9d161fa25683ece3e7b30620d399ee532b694dd5314687f9fa12af07087e21-d_295x166?region=us
kids,Kids Fit Funhouse | Drive Your Parents Up the Wall Workout | with Tammy | 6/23/20,431632069,https://vimeo.com/431632069/8e7ac4a9fd,https://i.vimeocdn.com/video/912990880-70ff722700a9f8d589a98cec03364da85efca1bbb56c6aeab3ddd95db9781bcf-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/23/20,431631632,https://vimeo.com/431631632/71d48d13d5,https://i.vimeocdn.com/video/912990096-81a28b8412c83febd7eb5b102989bb2b9c0f1d6243ee62ec15676dafdf2e0d20-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/23/20,431630833,https://vimeo.com/431630833/5b0e4a1a28,https://i.vimeocdn.com/video/912989015-7386f39d65e0898954f03025a7ab8624778e824bf4c2b732591bb845c0c12d70-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/22/20",431473490,https://vimeo.com/431473490/1f47b9bcc2,https://i.vimeocdn.com/video/912750499-32371790937c4909dad09c21405dbbe101cae2c65b71463e92c02b0dbe3b7fcd-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 6/22/20,431472659,https://vimeo.com/431472659/826ff8dee7,https://i.vimeocdn.com/video/912749530-4d71ddb50339a721c703ad7a9605149003ca4f8aeb7aaaaba9071791557b6027-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 6/22/20,431472110,https://vimeo.com/431472110/b35291beaa,https://i.vimeocdn.com/video/912748458-d318afbe60688cdb48a496f7ff8c4498d8f7c8358dd00d5b8bbfeca05beb0e9a-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/22/20,431471557,https://vimeo.com/431471557/00b4db424d,https://i.vimeocdn.com/video/912747847-429fa8b9cdb5fc3931205df15878d20266657eadbd02d5b31742d120ae4a3641-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/21/20,431195171,https://vimeo.com/431195171/6b70812fba,https://i.vimeocdn.com/video/912289683-1695c558049cd819381f979ba5dfcb12c48d080256ddbc2cab0f487e9dd091e0-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/21/20,431194794,https://vimeo.com/431194794/4128ec03eb,https://i.vimeocdn.com/video/912289118-a5fdc8996c293a197cc3c727b73d2c7d40faaed2b28d4984baa125b48c9872a5-d_295x166?region=us
hiit-class-archives,Hiit Class | A CLEAN SLATE SATURDAY | with Susie Q,430999747,https://vimeo.com/430999747/9bb100f7df,https://i.vimeocdn.com/video/911936707-1742bc7549673a638df9add98e6b19eee2a5f63e3876ed0c2484ba3b83ea82fe-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/19/20,430709424,https://vimeo.com/430709424/6d3a226bb9,https://i.vimeocdn.com/video/911464893-a18ddfc0869875015b5344be54148043f52fac1c7d4db1567a553ba355201c17-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/19/20,430709114,https://vimeo.com/430709114/0cd3f854a4,https://i.vimeocdn.com/video/911464176-41c485b00891f7bb9184f3824c62be2a943c9c73aa61c9a6c247b1c3556524f2-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/18/20",430375126,https://vimeo.com/430375126/afd28f250f,https://i.vimeocdn.com/video/910938423-12d475b170517d9dbcc7e4ba723111b8bad65480d57db15a6dd75b7a0da56c64-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Tennis Theme | with Coach Tammy,430349934,https://vimeo.com/430349934/61f1e0d268,https://i.vimeocdn.com/video/910901116-b4364888978f0498c131c3f292ae843490ebe5efcba85af0f1311b772432d892-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/18/20,430349238,https://vimeo.com/430349238/9a473c236b,https://i.vimeocdn.com/video/910900030-5d3d1a86ffa28ec86af5891576934033200168719f9415f4c0aff456d43bf43b-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/18/20,430348857,https://vimeo.com/430348857/3970f1c90e,https://i.vimeocdn.com/video/910899567-62d161f8a26b8d6debbcf7e3770fcddf8dbc9891dc24829bd3cb2856c775ebac-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/17/20,430036639,https://vimeo.com/430036639/a2d2d6978d,https://i.vimeocdn.com/video/910418946-1ad517747651248faefbae755533ce44ea09873691023f71c362a06fb57eef42-d_295x166?region=us
hiit-class-archives,Hiit Class | THROWBACK TUESDAY - How It All Started | with Susie Q,429645993,https://vimeo.com/429645993/50ff662f56,https://i.vimeocdn.com/video/909819662-f1feaa6e4c558c302bb46b5ce211af4a452ceb8471dc822ed71dbdf5a5b432d2-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/15/20",429263641,https://vimeo.com/429263641/0ef771b967,https://i.vimeocdn.com/video/909232249-8bb1aad4de7b303af7f83dd209e89a11c89c701eb424d3828e19502231b02947-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 6/15/20,429263088,https://vimeo.com/429263088/a43f862829,https://i.vimeocdn.com/video/909231523-2d69530407be97a65ebfb3b39a3e46e0f4f5d781ec813f5f5155a93f40c46882-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 6/15/20,429262273,https://vimeo.com/429262273/601b94c8bc,https://i.vimeocdn.com/video/909230391-f1c27f7a42d46ee7f2bcd2e401502b9030f96bfc5364b259604cd1ea5b6a8337-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/15/20,429261584,https://vimeo.com/429261584/9b0b548946,https://i.vimeocdn.com/video/909229299-d39feb8eeaa910ff69f7661582780aec2f9049cb74b8767fbc11fe5ef6d520e1-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/14/20,428892313,https://vimeo.com/428892313/8bb2998bfc,https://i.vimeocdn.com/video/908604443-66563509801b7cd6e02c6de85937dfe7553a7c2c2c25df2eb8ff4e42ddf72086-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/14/20,428891143,https://vimeo.com/428891143/b8fbc7d7ae,https://i.vimeocdn.com/video/908602392-89508a40cfa0fae3d624298d7535388cf48328e5bda296fa70863df8a37e5d1f-d_295x166?region=us
hiit-class-archives,Hiit Class | PEACE & LOVE SATURDAY | with Susie Q,428775896,https://vimeo.com/428775896/24d1f41975,https://i.vimeocdn.com/video/908408409-70d23d2b3c576a6be31f3066bfc023f3b92693cd64573a0f067bd17a4b2119b3-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 6/12/20,428488273,https://vimeo.com/428488273/8edef56c6e,https://i.vimeocdn.com/video/907948294-4187d842bc22e06d43c60ae41a3178890a48698eadf17bc2ab30e78c5cd0caf7-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/12/20",428478616,https://vimeo.com/428478616/ebd54358d2,https://i.vimeocdn.com/video/907933998-0f6f72829c4699c978628840cb447bcec7fcdca7c6ae5b5a4fdc63220bbd14ab-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/12/20,428477819,https://vimeo.com/428477819/62418d382f,https://i.vimeocdn.com/video/907933115-a837deaf9d14039f687d06cccea2d695e91833a95173e9b7730e252a7a18477f-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/12/20,428477351,https://vimeo.com/428477351/880004788d,https://i.vimeocdn.com/video/907932399-b6315f985a37f775fd91fba9be76704480a43dd185eec89f1c4bd553ec55d1b2-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Roll the Dice | with Coach Tammy,428096792,https://vimeo.com/428096792/570cc8f495,https://i.vimeocdn.com/video/907358060-fae446a66254e5cc7d471d23477b0c7ea16e5d82f5ca6e7c77e7e5770b515f80-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/11/20,428096424,https://vimeo.com/428096424/f9aabcf63e,https://i.vimeocdn.com/video/907357208-db1641dfa3abd4390c4119fbbd521f1af10d6cceea9a75ea01bbb98316ecfcc2-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/11/20,428095914,https://vimeo.com/428095914/73ddbb3d04,https://i.vimeocdn.com/video/907356734-4cf06cc5bc51641324b52c971f10f579cd336b1110fc18bc7c155a5d6deddd9a-d_295x166?region=us
kids,Kids At Home Fit Funhouse | with Tammy | Pre-Record,427744511,https://vimeo.com/427744511/07d235bf84,https://i.vimeocdn.com/video/906829496-60c3e2215d744b8f0e8a63af6b1c646e287140fbc949b72c421bac654aae1efb-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 6/10/20,427597962,https://vimeo.com/427597962/6e9e197110,https://i.vimeocdn.com/video/906604883-17dd425355e787e1d64f4d34c5a1d1569cd903dfe6dc89d9bc189e7a900f0f2e-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/10/20,427597482,https://vimeo.com/427597482/0c81b12737,https://i.vimeocdn.com/video/906604226-ef2bb4dd587880dd7c703f85a926a881300d3ce292f2b6b5ddbc460f72f9fea6-d_295x166?region=us
kids,Kids Fit Funhouse | ZUMBA ROUND 2 | with Tammy,427333175,https://vimeo.com/427333175/330e2a7c2d,https://i.vimeocdn.com/video/906202643-cc6e16db6336412bb762819efc0cb493bb518d1d0c1b8d4b16d0077f2dd3a0d4-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/9/20,427332317,https://vimeo.com/427332317/6e04be8bb1,https://i.vimeocdn.com/video/906201260-ae5d1a5766ecbf754da2231d0faa1eb033caebba4967e52f8aed5b2fbda0a488-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/9/20,427331618,https://vimeo.com/427331618/84aed4f8ac,https://i.vimeocdn.com/video/906199837-f03679d8881ccd14d7182b877ceecf49ed3db607b989b292425111303a04abec-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/8/20,426980486,https://vimeo.com/426980486/2276bc3916,https://i.vimeocdn.com/video/905652669-e1b94ebdbc1aab5958d3890d05918852167a332ea6c78e64d1a656a5211c640d-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/8/20",426978653,https://vimeo.com/426978653/009f3ffbca,https://i.vimeocdn.com/video/905649961-cd90a0a2a4d87a9f1dbe16c1f605c4b4860b94dcec4070aca1b5106928049512-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/7/20,426712817,https://vimeo.com/426712817/2979f4196a,https://i.vimeocdn.com/video/905217841-be56bb245ee49d5041e5aecae2f62ee757e950e175dd78cdd8d64b547b0e063e-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/7/20,426712136,https://vimeo.com/426712136/05bd174057,https://i.vimeocdn.com/video/905216663-0cfb31f2f890254b7d9e3319f855460eea706eb30be78b7cb363a522fd6c68b0-d_295x166?region=us
hiit-class-archives,Hiit Class | YOU vs US | with Susie Q,426517705,https://vimeo.com/426517705/ab82bf8ee5,https://i.vimeocdn.com/video/904846794-a1c07914ef1824f6c15c10deab879f5a10e3b1f7ed28cf7902a170751376dc36-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 6/5/20,426211252,https://vimeo.com/426211252/cecb52979e,https://i.vimeocdn.com/video/904285270-27e8078470177303d1373c850995c59af3c6314427bb4fa64a2da914f959db80-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 6/5/20,426210943,https://vimeo.com/426210943/a320a48416,https://i.vimeocdn.com/video/904284750-2dec811c9fcb0c1d5844a72130a80e1d851f354312df1a0fc5784a16945a842b-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/5/20,426210454,https://vimeo.com/426210454/f108eadc1e,https://i.vimeocdn.com/video/904283736-dde15729621ca2ebaa1256cbcb533af43acc75a8dc166805557b1771611ece59-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/4/20",425984428,https://vimeo.com/425984428/b59de0fcff,https://i.vimeocdn.com/video/903877353-71970e4cbfa652af3f102f2b5c8dcc18c9b6d5dbd9cd8d94dbd328dbd056bdc0-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Ace's or Queen of Hearts | with Tammy,425691008,https://vimeo.com/425691008/bf3532a548,https://i.vimeocdn.com/video/903388560-aab2f7e33238d29d80040c9c55f5659842ba7fff11ab738c3cc5fd90b8c81ae8-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/4/20,425689234,https://vimeo.com/425689234/a88baea83b,https://i.vimeocdn.com/video/903385822-b35a9fb6a777e3ce72dd836b32e6d74efb0bb7bcea2980984c55caccf2c4c290-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/4/20,425686872,https://vimeo.com/425686872/a290d4d2e7,https://i.vimeocdn.com/video/903382884-0f07897758ed043197e0413d593e0c34f540035793415bbee4323403743e757a-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 6/3/20,425294446,https://vimeo.com/425294446/b21abbcd4a,https://i.vimeocdn.com/video/902711434-b24128bbb41a621ddf37fb595c25fe551eb7614f7f4a6d88c52ffeebea137c5f-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 6/3/20,425294003,https://vimeo.com/425294003/89678c93ce,https://i.vimeocdn.com/video/902710486-894a19ace8597c5a6bfdc6f97dfc27a7a818172e33c2b385a1b690c2241564d3-d_295x166?region=us
kids,Kids At Home Fit Funhouse | Sports Theme | with Tammy | 6/2/20,424935278,https://vimeo.com/424935278/b965acca3e,https://i.vimeocdn.com/video/902153867-11d559feb2773405c8240ecd0428a2408b097493751bf22df30d8792e5bf2414-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 6/2/20,424934807,https://vimeo.com/424934807/5e51d89480,https://i.vimeocdn.com/video/902153097-3f8bb2b3ea9070c5a518f2f60659e9039d619c2a4bba0580fcba5ac96153d0b3-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/2/20,424934255,https://vimeo.com/424934255/2d96f69d38,https://i.vimeocdn.com/video/902152571-dfe47a7fe80080a88900ffa448be787f04080154942f97b366c4cbbdbd56e034-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 6/1/20",424652955,https://vimeo.com/424652955/f27b2da9ff,https://i.vimeocdn.com/video/901737179-0956cb4b34e15b17dc6685b9d179e38350e9903f1f4afaa9469e24df0b45ef79-d_295x166?region=us
yoga,Fiit Yoga | with Robyn | 6/1/20,424652707,https://vimeo.com/424652707/af035e19fc,https://i.vimeocdn.com/video/901736882-5a9025b4e14ff41f5f61aa983d8bc757df4136c5f9a3d8afbab9a7dcd1566784-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 6/1/20,424652308,https://vimeo.com/424652308/e8b4e04099,https://i.vimeocdn.com/video/901736518-91bd0878d9696a9eea05dbee5ced782de510430898c3924b2b91f25a9eb05085-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/31/20,424406417,https://vimeo.com/424406417/5d9a067d68,https://i.vimeocdn.com/video/901331608-170c1ca80c8ebfe2f68248963495e3b60bd418c4dd2843bf162ceee5901351db-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/31/20,424406147,https://vimeo.com/424406147/6ae235e5e5,https://i.vimeocdn.com/video/901331285-7c2aaffb0d39ee9a3380b15c2b35911d688bf1a32eaebb2b24a39ea58f0bfd27-d_295x166?region=us
hiit-class-archives,Hiit Class | BLOOM INTO JUNE | with Susie Q,424304232,https://vimeo.com/424304232/89277060ed,https://i.vimeocdn.com/video/901168094-0149b78fe7b1edbe63478e00cf4941294f0badb627ab45a6028e9052dd2e88ce-d_295x166?region=us
ab-lab,Ab Lab | with Emily | 5/29/20,423848947,https://vimeo.com/423848947/158ad8978e,https://i.vimeocdn.com/video/900472956-49cf6e55e5cdbff9062bebe28f663c6f0bb5940769fcc7b8a1929b428895f49a-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/29/20",423792324,https://vimeo.com/423792324/5913dcca67,https://i.vimeocdn.com/video/900391334-89eaa0b964c0a55d11e6e4a98b9ff2e5976936c25bd4ce54aac9872d23d375b0-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/29/20,423790810,https://vimeo.com/423790810/1d8f3ed5d8,https://i.vimeocdn.com/video/900389511-42c99fe645a3196b8389fbabb5c8169a6fb87e1b79c9e19bc56313725717908c-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/29/20,423790239,https://vimeo.com/423790239/54e626837b,https://i.vimeocdn.com/video/900387831-41c0215d9567065eddb065905619d4ce50a70dfc653c3b3d718da575c083ed55-d_295x166?region=us
kids,Kids Fit Funhouse | Muscle & Hussel Theme | with Tammy | 5/28/20,423575713,https://vimeo.com/423575713/7d8dfa91ec,https://i.vimeocdn.com/video/900093891-f292bfe614aa138782c1fbf1b314b66fbd69dff0dd99bf7bf636107444216656-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/28/20,423574850,https://vimeo.com/423574850/5e4f63fe4b,https://i.vimeocdn.com/video/900092712-b7eca38f4e9e187cd1a095bd106fe083372b9ee384556ef645357bbbd0f77188-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/28/20,423574365,https://vimeo.com/423574365/0f33fa1448,https://i.vimeocdn.com/video/900092113-32e664270e47a03bb61059d0c5420120d9166878932e71729cd936bee6f9f44b-d_295x166?region=us
yoga,Yoga Flow | with Robyn | 5/27/20,423142956,https://vimeo.com/423142956/54e4aa94e8,https://i.vimeocdn.com/video/899482379-8129be6a185444979ab24d11f548a15da5879a8f2a9d0e2b3212e623135e9b7c-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/27/20,423139264,https://vimeo.com/423139264/dcb4cc5eec,https://i.vimeocdn.com/video/899479650-92c3bf48a550cb36753e61376d5c71a1e209c8113378b95d7e2f245bb4b53b20-d_295x166?region=us
kids,Kids Fit Funhouse | Clean Sweep Theme | with Tammy | 5/26/20,422778555,https://vimeo.com/422778555/b26e208a14,https://i.vimeocdn.com/video/898954430-36c886ec254ce2da5638692d72c72b9eb371b9323792681425c1ec153e73b16d-d_295x166?region=us
fit-as-a-fighter,Fit As a Fighter | with Trisha | 5/26/20,422777233,https://vimeo.com/422777233/dfe73fe51d,https://i.vimeocdn.com/video/898953379-4f3f2939593de76ecb11f4e189b2e4c7b37b34927a020bcf861c15c1169c9f97-d_295x166?region=us
hiit-class-archives,Hiit Class | with Susie Q | 5/26/20,422747934,https://vimeo.com/422747934/1a95b36020,https://i.vimeocdn.com/video/898926803-b47157b5ee0856b1472ba5db97a4792651439c5488f99961bd2c3e515b96a3bc-d_295x166?region=us
hiit-class-archives,Hiit Class | MEMORIAL DAY | with Susie Q,422382800,https://vimeo.com/422382800/c690dc6bc1,https://i.vimeocdn.com/video/898404938-3dc662042ee3050afe69c628bd0c396e5f12307b7a3834296a890df53642895f-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/24/20,422127080,https://vimeo.com/422127080/9d58bb0d9f,https://i.vimeocdn.com/video/898024315-57fb1cf3d3c470754b3b4481f204836a8d2416185a4658f06884b933fe8fa699-d_295x166?region=us
insanity-21,Insanity 21 | Massive Calorie Blast | with Pam | 5/24/20,422126198,https://vimeo.com/422126198/7a69dd4b9a,https://i.vimeocdn.com/video/898023119-d8f1c344580403a577f551308e027feac24e4e049267c673c1d452c61925ae4e-d_295x166?region=us
hiit-class-archives,Hiit Class | UNITED WE SWEAT | with Susie Q,421902539,https://vimeo.com/421902539/7fb053e056,https://i.vimeocdn.com/video/897708417-38aa6f0cc387ed2f6c86b79932b048f70085300dd3b9c95563d1f5c293d5c34f-d_295x166?region=us
other,Manly Monday | with Susie Q,421505270,https://vimeo.com/421505270/1cc3068528,https://i.vimeocdn.com/video/897184035-2103f7bf88296d0f13162927795b051aaa84c53b5e10781446a30ee3f4d12d1f-d_295x166?region=us
x-fit,X-Fit | with Renato “The Brazilian Hercules“ | 5|15|20,421488204,https://vimeo.com/421488204/cda1a2d167,https://i.vimeocdn.com/video/897180266-f5384b074e64fbe07bfdaadebabd5c789a341cc43df77d32618becbe18f71813-d_295x166?region=us
x-fit,"X-Fit | with Renato ""The Brazilian Hercules"" | 5/22/20",421479392,https://vimeo.com/421479392/b5116e59b3,https://i.vimeocdn.com/video/897148440-fc8b6f21d9ff5c7a8e0b02a51e808708e8196e0d6ff260666177085bcafb11ec-d_295x166?region=us
stretch-recovery,Stretch & Recovery | with Alberto | 5/22/20,421478864,https://vimeo.com/421478864/d7f6b6a1be,https://i.vimeocdn.com/video/897147674-ed305fb1543dcb5ec64107b8dda78e6eaf0a791f4aca3cc59901ee1e793faa09-d_295x166?region=us
